Date,Close/Last,Volume,Open,High,Low
05/25/2017,8.8075,43660757,8.6758,8.8636,8.6217
05/24/2017,8.5817,32640385,8.5358,8.5917,8.4692
05/23/2017,8.465,34378214,8.5133,8.5167,8.4017
05/22/2017,8.4442,32573413,8.2883,8.4542,8.2792
05/19/2017,8.2308,36240086,8.2117,8.3367,8.205
05/18/2017,8.1325,60072444,7.92,8.2108,7.8862
05/17/2017,7.9317,69657364,8.3792,8.4233,7.9206
05/16/2017,8.5808,38050887,8.5342,8.5817,8.4658
05/15/2017,8.4742,34594274,8.4042,8.4883,8.3825
05/12/2017,8.3958,29245920,8.3525,8.4008,8.3308
05/11/2017,8.3417,31114284,8.2942,8.3456,8.1775
05/10/2017,8.3617,27968147,8.3575,8.3692,8.2733
05/09/2017,8.3483,37782471,8.2967,8.4025,8.2787
05/08/2017,8.2575,30581724,8.2208,8.2608,8.1708
05/05/2017,8.2083,27127631,8.1783,8.2083,8.0908
05/04/2017,8.12,36251199,8.1158,8.1533,8.0367
05/03/2017,8.1117,36592239,8.1425,8.1434,8.0458
05/02/2017,8.1925,29961072,8.1842,8.2042,8.1216
05/01/2017,8.1442,32239609,8.0175,8.185,8.0075
04/28/2017,7.9442,34186754,7.995,8.0042,7.9042
04/27/2017,7.8992,28664831,7.8217,7.90,7.8025
04/26/2017,7.7633,43601777,7.805,7.8608,7.7467
04/25/2017,7.7975,31862293,7.7042,7.8358,7.6865
04/24/2017,7.6283,29797260,7.6042,7.65,7.5717
04/21/2017,7.3608,26992631,7.3883,7.3975,7.3101
04/20/2017,7.3642,41165980,7.2775,7.4167,7.2442
04/19/2017,7.19,28746599,7.2475,7.3183,7.16
04/18/2017,7.165,25273474,7.1192,7.2232,7.1058
04/17/2017,7.1858,17965279,7.0783,7.195,7.0704
04/13/2017,7.0192,30672180,7.075,7.1975,7.015
04/12/2017,7.1033,33982442,7.19,7.205,7.0817
04/11/2017,7.1983,42610541,7.2617,7.2983,7.0358
04/10/2017,7.29,24053902,7.3067,7.3775,7.2275
04/07/2017,7.2817,20764736,7.285,7.3475,7.2025
04/06/2017,7.29,30796344,7.3092,7.3508,7.2375
04/05/2017,7.2842,36532539,7.4042,7.5317,7.2408
04/04/2017,7.3683,16153098,7.2708,7.3742,7.2658
04/03/2017,7.335,32119129,7.3725,7.4233,7.2182
03/31/2017,7.3508,27052511,7.3358,7.41,7.3117
03/30/2017,7.3683,26389571,7.3292,7.3925,7.305
03/29/2017,7.3317,24023626,7.2425,7.3417,7.2258
03/28/2017,7.2358,41961017,7.1017,7.2975,7.0575
03/27/2017,7.1025,37325703,6.9208,7.1392,6.8692
03/24/2017,7.065,25648966,7.0933,7.1758,6.99
03/23/2017,7.0267,29469672,7.0575,7.1133,6.9933
03/22/2017,7.0833,35275394,6.9508,7.1025,6.9183
03/21/2017,6.9467,46616959,7.3517,7.375,6.93
03/20/2017,7.2708,18351223,7.2492,7.3225,7.2167
03/17/2017,7.2492,17627347,7.2833,7.3125,7.245
03/16/2017,7.2667,19373384,7.3208,7.3208,7.2142
03/15/2017,7.2708,31873549,7.195,7.3267,7.1208
03/14/2017,7.1458,26379419,7.15,7.1608,7.06
03/13/2017,7.1992,16841539,7.1508,7.2058,7.1442
03/10/2017,7.1575,25419898,7.1708,7.1967,7.076
03/09/2017,7.08,21726729,7.0567,7.1057,6.9642
03/08/2017,7.0583,19293332,7.04,7.1267,7.0158
03/07/2017,7.0225,17667727,7.0125,7.1167,6.9892
03/06/2017,7.0575,19197080,7.03,7.0967,6.9758
03/03/2017,7.1067,17319415,7.0533,7.1167,6.9992
03/02/2017,7.07,21398301,7.18,7.18,7.0467
03/01/2017,7.1833,31545553,7.08,7.2167,7.0467
02/28/2017,6.9583,20462840,7.0142,7.0208,6.895
02/27/2017,7.0133,26131690,6.9558,7.0175,6.9176
02/24/2017,6.9925,25338586,6.855,6.9925,6.85
02/23/2017,6.955,31211724,7.0617,7.0625,6.8683
02/22/2017,7.0308,21418089,7.0083,7.0485,6.9717
02/21/2017,7.03,33230749,6.9683,7.04,6.9525
02/17/2017,6.92,25752202,6.8058,6.925,6.8017
02/16/2017,6.8342,31742797,6.8567,6.8971,6.785
02/15/2017,6.84,36681339,6.7158,6.8533,6.70
02/14/2017,6.7242,31259401,6.6658,6.7267,6.6033
02/13/2017,6.6617,21370329,6.6083,6.6858,6.5983
02/10/2017,6.5467,23932078,6.5275,6.575,6.4942
02/09/2017,6.4825,25459762,6.4333,6.5271,6.4233
02/08/2017,6.4158,18429403,6.3575,6.4408,6.3221
02/07/2017,6.38,23093673,6.3483,6.4242,6.3386
02/06/2017,6.315,20645432,6.2608,6.3183,6.2442
02/03/2017,6.2917,24090958,6.2625,6.3125,6.2433
02/02/2017,6.2375,28886364,6.2217,6.2958,6.17
02/01/2017,6.2533,36113042,6.2567,6.2933,6.1733
01/31/2017,6.1367,29469276,6.1075,6.1367,6.0242
01/30/2017,6.1708,37397403,6.2475,6.2508,6.065
01/27/2017,6.3142,16556383,6.3167,6.3353,6.2567
01/26/2017,6.2842,25238446,6.2867,6.3217,6.2508
01/25/2017,6.2583,27905975,6.1908,6.2675,6.1775
01/24/2017,6.0808,25754254,5.9892,6.1067,5.9642
01/23/2017,5.9567,27461207,5.925,5.9833,5.8475
01/20/2017,5.9433,28400831,5.9833,6.0292,5.90
01/19/2017,5.905,29364660,5.9375,6.0029,5.8717
01/18/2017,5.9208,24486118,5.9083,5.9325,5.8608
01/17/2017,5.8808,27677039,5.8833,5.9167,5.83
01/13/2017,5.9367,29287020,5.8883,5.965,5.8867
01/12/2017,5.8692,40222840,5.8408,5.8867,5.7108
01/11/2017,5.8992,46979530,5.8583,5.9033,5.7725
01/10/2017,5.8542,33111334,5.8183,5.9092,5.7879
01/09/2017,5.8208,32918494,5.7767,5.85,5.765
01/06/2017,5.7625,47883538,5.6304,5.8067,5.5877
01/05/2017,5.62,30655031,5.5175,5.6271,5.5125
01/04/2017,5.5221,33209733,5.4546,5.5525,5.4476
01/03/2017,5.4296,48653865,5.4004,5.4954,5.3488
12/30/2016,5.3013,52626630,5.4921,5.4954,5.25
12/29/2016,5.4608,42846686,5.4846,5.5192,5.4117
12/28/2016,5.4875,45602844,5.6517,5.6696,5.4754
12/27/2016,5.6175,37776258,5.5667,5.7138,5.5608
12/23/2016,5.5367,16059755,5.4971,5.5392,5.4792
12/22/2016,5.5196,32551534,5.5704,5.5779,5.46
12/21/2016,5.5679,24098669,5.5896,5.6008,5.5331
12/20/2016,5.5875,31376471,5.5642,5.6146,5.5542
12/19/2016,5.5208,41585799,5.4771,5.6208,5.4525
12/16/2016,5.4542,57357050,5.5471,5.5829,5.4238
12/15/2016,5.5213,53100606,5.5029,5.6125,5.4734
12/14/2016,5.4879,70914087,5.5392,5.5992,5.4409
12/13/2016,5.5283,84299621,5.3783,5.6138,5.3708
12/12/2016,5.3204,47424610,5.3217,5.3567,5.259
12/09/2016,5.3954,51298927,5.3317,5.4046,5.3317
12/08/2016,5.2721,56405379,5.2533,5.3146,5.2229
12/07/2016,5.24,74239741,5.0229,5.265,4.9792
12/06/2016,5.0525,34529564,5.055,5.0813,4.9933
12/05/2016,5.0163,44921148,4.9821,5.0785,4.9134
12/02/2016,4.9029,51477535,4.8879,4.965,4.8446
12/01/2016,4.8833,93091510,5.1408,5.1413,4.8529
11/30/2016,5.1671,75455124,5.3508,5.3638,5.1388
11/29/2016,5.34,37239810,5.2938,5.4133,5.255
11/28/2016,5.2892,35678803,5.2946,5.3583,5.2675
11/25/2016,5.3188,19140033,5.2929,5.3267,5.2713
11/23/2016,5.2679,36881730,5.2808,5.2988,5.20
11/22/2016,5.3321,38172425,5.3488,5.375,5.295
11/21/2016,5.2846,41644959,5.1629,5.3008,5.1608
11/18/2016,5.1304,31335215,5.1983,5.2323,5.1146
11/17/2016,5.1888,37597602,5.0679,5.1888,5.0363
11/16/2016,5.0713,43073918,4.9146,5.0871,4.9146
11/15/2016,4.99,52507878,4.89,5.0354,4.8763
11/14/2016,4.7692,88369009,4.945,4.9558,4.715
11/11/2016,4.9358,56758779,4.8638,4.9717,4.8167
11/10/2016,4.94,123858237,5.2496,5.2792,4.7279
11/09/2016,5.1867,91336271,4.9338,5.2096,4.9196
11/08/2016,5.115,53719805,5.00,5.1825,4.9667
11/07/2016,5.0167,50301632,4.9079,5.0325,4.8888
11/04/2016,4.6813,42397622,4.6913,4.7946,4.6575
11/03/2016,4.735,43398061,4.8554,4.9013,4.7171
11/02/2016,4.8754,40455376,4.9892,5.0229,4.8421
11/01/2016,5.0058,50812831,5.1438,5.1438,4.8675
10/31/2016,5.1108,28383145,5.19,5.19,5.1083
10/28/2016,5.14,71458191,5.1808,5.2642,5.0833
10/27/2016,5.2304,51236095,5.3696,5.3825,5.2067
10/26/2016,5.3046,47542642,5.3042,5.3901,5.2542
10/25/2016,5.4083,29531592,5.4679,5.4758,5.387
10/24/2016,5.4629,34283469,5.3775,5.4738,5.3733
10/21/2016,5.2708,29303449,5.2254,5.2829,5.1763
10/20/2016,5.2142,34819940,5.2121,5.2508,5.1258
10/19/2016,5.2363,23481029,5.2246,5.2571,5.2079
10/18/2016,5.2342,38382017,5.2813,5.3096,5.2292
10/17/2016,5.1033,27820226,5.1375,5.1641,5.0828
10/14/2016,5.1388,40895367,5.1963,5.2633,5.1342
10/13/2016,5.1271,52055070,5.0796,5.1692,4.9863
10/12/2016,5.1879,40887951,5.2042,5.2362,5.135
10/11/2016,5.1988,64673612,5.4117,5.4183,5.1271
10/10/2016,5.4229,29884464,5.4063,5.4654,5.4033
10/07/2016,5.3275,45260628,5.3796,5.3996,5.2508
10/06/2016,5.3625,37181706,5.3508,5.3971,5.2863
10/05/2016,5.3708,34397108,5.3638,5.4229,5.3561
10/04/2016,5.3154,56099259,5.3838,5.4229,5.2573
10/03/2016,5.3458,40798023,5.3396,5.3617,5.2771
09/30/2016,5.3579,39977704,5.2983,5.4112,5.2721
09/29/2016,5.25,57204266,5.3408,5.3671,5.1796
09/28/2016,5.3638,37719738,5.3538,5.3733,5.2825
09/27/2016,5.3346,41320239,5.1817,5.3442,5.1617
09/26/2016,5.1875,40769559,5.2279,5.2467,5.1617
09/23/2016,5.3196,36488995,5.40,5.4029,5.295
09/22/2016,5.4171,38991593,5.3925,5.4399,5.3733
09/21/2016,5.2933,69096977,5.2083,5.3171,5.1204
09/20/2016,5.1438,37854690,5.1667,5.2083,5.12
09/19/2016,5.1154,45620892,5.2229,5.2723,5.0879
09/16/2016,5.1833,40762023,5.1763,5.2008,5.1083
09/15/2016,5.1892,65951899,4.9667,5.2138,4.9625
09/14/2016,4.9592,55677891,4.9088,5.0417,4.9038
09/13/2016,4.8963,62580814,4.9475,4.995,4.8204
09/12/2016,5.0146,65244236,4.6983,5.0476,4.6896
09/09/2016,4.77,80242400,5.0354,5.0667,4.77
09/08/2016,5.1613,34942844,5.2083,5.2113,5.1213
09/07/2016,5.2513,28993729,5.2579,5.2808,5.1954
09/06/2016,5.2417,32986798,5.1771,5.2458,5.1417
09/02/2016,5.1463,45358764,5.1771,5.2079,5.092
09/01/2016,5.0867,42857726,5.0675,5.1175,4.9925
08/31/2016,5.0642,35802811,5.0554,5.0782,4.9979
08/30/2016,5.0775,32867974,5.105,5.1479,5.0258
08/29/2016,5.1238,24892156,5.1125,5.1698,5.1096
08/26/2016,5.1096,53646461,5.0917,5.2067,5.0167
08/25/2016,5.085,29008105,5.0688,5.1317,5.0513
08/24/2016,5.1092,35363228,5.2021,5.2246,5.0605
08/23/2016,5.2096,31243583,5.2417,5.2717,5.2058
08/22/2016,5.1788,36619099,5.1492,5.2121,5.1225
08/19/2016,5.1738,36793363,5.1525,5.2071,5.1092
08/18/2016,5.1808,28358305,5.1596,5.2008,5.1333
08/17/2016,5.1758,44753988,5.1517,5.1796,5.0658
08/16/2016,5.1517,31261415,5.2038,5.2083,5.1445
08/15/2016,5.2342,28514761,5.1875,5.2685,5.1825
08/12/2016,5.1692,34090005,5.1292,5.1692,5.1142
08/11/2016,5.1596,34274661,5.1417,5.1916,5.1138
08/10/2016,5.0938,43796653,5.1371,5.145,5.0521
08/09/2016,5.1333,39825688,5.1083,5.1803,5.10
08/08/2016,5.0996,37915698,5.1246,5.1274,5.0488
08/05/2016,5.1158,61708919,5.0525,5.1479,5.0313
08/04/2016,4.9721,41949110,4.9267,4.9863,4.8904
08/03/2016,4.9279,42379118,4.8708,4.9304,4.8614
08/02/2016,4.8817,80398472,4.9729,4.9871,4.7863
08/01/2016,4.9942,52552758,4.9292,5.0321,4.9108
07/29/2016,4.9171,51277759,4.92,4.9575,4.8725
07/28/2016,4.885,43405765,4.8592,4.9033,4.8133
07/27/2016,4.8325,65183492,4.8563,4.8737,4.7754
07/26/2016,4.74,67658466,4.7196,4.79,4.6667
07/25/2016,4.7242,38029170,4.7096,4.7246,4.675
07/22/2016,4.72,43262485,4.6767,4.7375,4.6308
07/21/2016,4.6658,56319867,4.7079,4.7325,4.6258
07/20/2016,4.6938,45215172,4.6079,4.7218,4.5946
07/19/2016,4.5383,39194849,4.5417,4.58,4.514
07/18/2016,4.5858,41846151,4.5083,4.6117,4.5046
07/15/2016,4.4963,42407558,4.5508,4.5588,4.4688
07/14/2016,4.5217,54563668,4.5196,4.5458,4.4879
07/13/2016,4.4317,62874502,4.4992,4.5017,4.4288
07/12/2016,4.4629,57592874,4.4754,4.4983,4.4455
07/11/2016,4.3938,71242287,4.3692,4.444,4.365
07/08/2016,4.32,74920068,4.1904,4.33,4.1792
07/07/2016,4.1292,62979166,4.1088,4.1583,4.0729
07/06/2016,4.0904,86618739,3.9417,4.0992,3.9029
07/05/2016,3.9963,65362604,4.0158,4.0233,3.9317
07/01/2016,4.0683,65627707,4.0063,4.1171,4.0017
06/30/2016,4.0133,82689366,3.8958,4.0179,3.8583
06/29/2016,3.8725,103838029,3.7713,3.8996,3.7642
06/28/2016,3.6813,99473080,3.5696,3.6863,3.5663
06/27/2016,3.4642,118379137,3.5946,3.5996,3.4083
06/24/2016,3.6783,162468782,3.75,3.9313,3.65
06/23/2016,4.1917,63269589,4.1154,4.1933,4.0646
06/22/2016,4.0221,51285727,4.06,4.1271,4.0104
06/21/2016,4.0483,43046558,4.0329,4.0738,4.0047
06/20/2016,4.0083,69377728,4.0788,4.1304,4.0025
06/17/2016,3.9375,83461493,4.0604,4.0604,3.9104
06/16/2016,4.0771,81969990,3.9883,4.0929,3.9076
06/15/2016,4.0479,53104398,4.1113,4.1246,4.0254
06/14/2016,4.0846,70616584,4.0492,4.1246,3.9917
06/13/2016,4.0825,59241049,4.1196,4.1856,4.0667
06/10/2016,4.19,80854471,4.2192,4.2408,4.143
06/09/2016,4.3358,49788536,4.3029,4.3488,4.2779
06/08/2016,4.355,40943895,4.3596,4.3825,4.3083
06/07/2016,4.3358,38468873,4.3808,4.3875,4.3275
06/06/2016,4.3667,42980150,4.34,4.4013,4.3217
06/03/2016,4.3204,77741578,4.3554,4.3634,4.2358
06/02/2016,4.3804,52279542,4.3263,4.3829,4.2583
06/01/2016,4.3558,50205536,4.3146,4.3838,4.3029
05/31/2016,4.3542,56087043,4.3521,4.3746,4.2896
05/27/2016,4.3283,53517101,4.2713,4.3317,4.2708
05/26/2016,4.2642,47552314,4.2429,4.2796,4.2092
05/25/2016,4.2288,70468696,4.1871,4.2646,4.1638
05/24/2016,4.1396,74654340,3.9679,4.1521,3.965
05/23/2016,3.9008,43160245,3.93,3.9742,3.8929
05/20/2016,3.92,62597062,3.8396,3.965,3.8329
05/19/2016,3.7933,126916746,3.8071,3.839,3.7104
05/18/2016,3.8542,118753585,3.7896,3.9163,3.7633
05/17/2016,3.8108,93464349,3.9583,3.9863,3.7829
05/16/2016,3.9629,58584385,3.8313,4.005,3.8271
05/13/2016,3.8158,77904994,3.86,3.9233,3.7979
05/12/2016,3.8625,92308294,3.9483,3.9554,3.7817
05/11/2016,3.9175,63402669,4.0079,4.0433,3.9117
05/10/2016,4.0275,58068386,3.9067,4.03,3.8867
05/09/2016,3.8654,58941889,3.8354,3.9179,3.83
05/06/2016,3.8317,78360249,3.7167,3.835,3.7063
05/05/2016,3.7771,71600319,3.815,3.8433,3.7504
05/04/2016,3.7792,77030050,3.7846,3.8238,3.7492
05/03/2016,3.8554,72817406,3.8779,3.93,3.82
05/02/2016,3.9608,58986097,3.8829,3.9788,3.8354
04/29/2016,3.8588,95615036,3.9079,3.94,3.7624
04/28/2016,3.9213,79991024,4.0788,4.1488,3.8933
04/27/2016,4.0654,91091567,4.0392,4.0913,3.9608
04/26/2016,4.1654,54200213,4.2479,4.2738,4.1258
04/25/2016,4.2233,48219777,4.1804,4.2258,4.1638
04/22/2016,4.2267,100635903,4.2571,4.3146,4.1242
04/21/2016,4.4271,66048091,4.4233,4.4733,4.3671
04/20/2016,4.4258,53764517,4.4092,4.4854,4.3683
04/19/2016,4.415,79052097,4.5375,4.5417,4.3438
04/18/2016,4.4925,50520224,4.3904,4.5017,4.3817
04/15/2016,4.4271,41522079,4.4467,4.4783,4.3933
04/14/2016,4.4613,55570636,4.4596,4.5104,4.4263
04/13/2016,4.4583,80984311,4.3954,4.4796,4.3779
04/12/2016,4.2908,91140887,4.2008,4.32,4.1225
04/11/2016,4.1929,68112594,4.2933,4.3563,4.1896
04/08/2016,4.2383,83097054,4.3254,4.3554,4.1942
04/07/2016,4.2483,125799307,4.3646,4.3863,4.1929
04/06/2016,4.44,90951911,4.25,4.4433,4.2458
04/05/2016,4.2371,73166125,4.2546,4.305,4.215
04/04/2016,4.3542,68262209,4.4021,4.4167,4.328
04/01/2016,4.4088,81437191,4.2017,4.4138,4.1779
03/31/2016,4.2667,59183905,4.2821,4.33,4.2529
03/30/2016,4.2917,104883876,4.3054,4.3713,4.2642
03/29/2016,4.2283,89661192,4.0133,4.2375,3.9938
03/28/2016,4.0354,64568204,4.0908,4.0917,4.0158
03/24/2016,4.05,63434949,3.9854,4.0575,3.9708
03/23/2016,4.0513,77169202,4.1279,4.1371,4.0229
03/22/2016,4.15,63445221,4.0467,4.1813,4.0429
03/21/2016,4.1133,67913106,4.0475,4.1271,4.0396
03/18/2016,4.065,73730629,4.075,4.0992,4.0046
03/17/2016,4.0417,63622989,4.0225,4.0779,3.9754
03/16/2016,4.0533,87923642,3.9175,4.0871,3.9175
03/15/2016,3.9525,96433243,3.915,3.9633,3.8754
03/14/2016,3.955,78471873,3.8925,3.9842,3.8879
03/11/2016,3.9321,84812668,3.8592,3.9363,3.8263
03/10/2016,3.7383,171557983,3.8125,3.8692,3.5946
03/09/2016,3.7525,104029909,3.7317,3.7591,3.6667
03/08/2016,3.6821,106136003,3.7017,3.8021,3.6675
03/07/2016,3.7821,94443116,3.7938,3.8613,3.6988
03/04/2016,3.8538,118823113,3.8617,3.9276,3.7763
03/03/2016,3.8471,103180669,3.8588,3.8621,3.7654
03/02/2016,3.8688,96807331,3.85,3.8729,3.7796
03/01/2016,3.8646,155357948,3.6238,3.8654,3.595
02/29/2016,3.5271,114570700,3.6146,3.6954,3.5271
02/26/2016,3.6229,124148877,3.7142,3.7229,3.5984
02/25/2016,3.6313,129502624,3.5571,3.6354,3.4604
02/24/2016,3.5338,174627172,3.3154,3.5458,3.2517
02/23/2016,3.4317,133620013,3.5479,3.5786,3.4283
02/22/2016,3.6117,123806229,3.5425,3.6238,3.5325
02/19/2016,3.4488,119431176,3.3746,3.4775,3.3425
02/18/2016,3.4133,128796497,3.5708,3.5721,3.4021
02/17/2016,3.5333,182406238,3.3888,3.5513,3.3583
02/16/2016,3.305,149204281,3.2425,3.305,3.1821
02/12/2016,3.0988,158091378,3.065,3.1117,2.9842
02/11/2016,2.9721,238060178,2.8667,3.0379,2.8408
02/10/2016,2.9792,187297578,3.0521,3.1633,2.9746
02/09/2016,2.9442,229537760,2.8558,3.0829,2.8425
02/08/2016,2.9788,256952194,2.9471,3.0158,2.8058
02/05/2016,3.1213,214528748,3.4458,3.4492,3.0825
02/04/2016,3.4792,141803863,3.4508,3.5646,3.3604
02/03/2016,3.4854,235131724,3.6021,3.6029,3.2975
02/02/2016,3.5354,127560498,3.7305,3.7305,3.5008
02/01/2016,3.775,113882837,3.6925,3.8225,3.6521
01/29/2016,3.7538,128775593,3.5321,3.7538,3.5229
01/28/2016,3.5242,157042434,3.5496,3.5583,3.3546
01/27/2016,3.3904,178346425,3.5963,3.6421,3.3417
01/26/2016,3.6629,120998783,3.6083,3.7062,3.5158
01/25/2016,3.5613,138156201,3.6958,3.7538,3.5542
01/22/2016,3.7292,143233661,3.6354,3.735,3.6046
01/21/2016,3.4333,168607977,3.4638,3.5838,3.3275
01/20/2016,3.4208,276235219,3.29,3.5325,3.0642
01/19/2016,3.4521,129175337,3.5721,3.5885,3.3338
01/15/2016,3.4375,282158654,3.4075,3.5542,3.2888
01/14/2016,3.7854,181443623,3.6004,3.8812,3.4292
01/13/2016,3.5554,206155011,4.0188,4.0467,3.5417
01/12/2016,3.9708,158351825,3.9446,4.0304,3.8083
01/11/2016,3.8413,167756986,3.8871,3.9179,3.6625
01/08/2016,3.8079,165711083,3.9846,4.0571,3.7904
01/07/2016,3.90,169539200,4.0292,4.1875,3.8942
01/06/2016,4.31,121693775,4.2075,4.3771,4.2017
01/05/2016,4.4288,66050587,4.5208,4.5388,4.3683
01/04/2016,4.4688,132756782,4.4425,4.4688,4.2806
12/31/2015,4.7596,87893210,4.8892,4.9154,4.7542
12/30/2015,4.9429,44666532,5.0633,5.0696,4.9392
12/29/2015,5.0725,72478046,4.9354,5.1092,4.9254
12/28/2015,4.8513,51279487,4.8183,4.8513,4.7163
12/24/2015,4.8525,24259013,4.8583,4.8975,4.85
12/23/2015,4.8625,54717604,4.8283,4.87,4.8021
12/22/2015,4.7538,66960498,4.7383,4.7746,4.6638
12/21/2015,4.6654,63782157,4.6429,4.6658,4.5411
12/18/2015,4.5308,102112478,4.7425,4.7763,4.5208
12/17/2015,4.7942,94249197,5.0692,5.0733,4.7879
12/16/2015,5.0025,98105682,4.8921,5.0321,4.7458
12/15/2015,4.7908,95653003,4.8317,4.9163,4.7775
12/14/2015,4.7108,115858779,4.6275,4.715,4.4283
12/11/2015,4.6075,147208994,4.7754,4.8138,4.5967
12/10/2015,4.9467,81325759,4.9129,5.0433,4.87
12/09/2015,4.8775,144471796,5.0433,5.13,4.7904
12/08/2015,5.1158,81061111,4.9533,5.163,4.9471
12/07/2015,5.1154,69191321,5.1942,5.2037,5.0396
12/04/2015,5.1788,86579787,4.8871,5.2083,4.8583
12/03/2015,4.8458,112710342,5.1467,5.1696,4.7567
12/02/2015,5.1063,60940439,5.2108,5.2808,5.0796
12/01/2015,5.2008,58413457,5.1075,5.2008,5.0913
11/30/2015,5.0508,46264643,5.1338,5.1345,5.0008
11/27/2015,5.0829,13621165,5.1008,5.12,5.0375
11/25/2015,5.0646,27954314,5.0729,5.0967,5.0375
11/24/2015,5.0533,66186043,4.9708,5.0913,4.8929
11/23/2015,5.0692,56428611,5.1167,5.175,5.0046
11/20/2015,5.1104,50966407,5.0808,5.125,5.0683
11/19/2015,5.0108,51883734,5.0117,5.0809,4.985
11/18/2015,5.0033,97969818,4.7854,5.0167,4.7727
11/17/2015,4.7321,110659543,4.7446,4.8317,4.6938
11/16/2015,4.7158,92531326,4.5121,4.7229,4.4805
11/13/2015,4.5271,98617385,4.7496,4.7635,4.5192
11/12/2015,4.81,68918825,4.89,4.9646,4.7992
11/11/2015,4.9538,50379440,5.0138,5.0854,4.929
11/10/2015,4.9758,49348329,4.9313,4.9863,4.8875
11/09/2015,5.0113,75519372,5.1179,5.1387,4.9158
11/06/2015,5.1779,68114778,5.1392,5.1946,5.0371
11/05/2015,5.1608,71097111,5.2225,5.2608,5.0858
11/04/2015,5.2067,72874070,5.2563,5.2708,5.1446
11/03/2015,5.2046,61755767,5.1238,5.264,5.10
11/02/2015,5.1554,55215100,5.0225,5.1721,4.9946
10/30/2015,4.9854,60009840,5.0613,5.0875,4.985
10/29/2015,5.0546,49733960,5.0075,5.0792,4.9929
10/28/2015,5.0733,104393316,4.9808,5.0767,4.8578
10/27/2015,4.9583,52140582,4.8863,4.9759,4.8821
10/26/2015,4.9263,59909136,4.9054,4.9533,4.85
10/23/2015,4.9117,102020054,4.9004,4.9713,4.8271
10/22/2015,4.5346,127380642,4.3879,4.5454,4.3513
10/21/2015,4.2808,88167409,4.4192,4.4317,4.2683
10/20/2015,4.3508,72455846,4.3975,4.4271,4.3092
10/19/2015,4.4242,81774823,4.3263,4.4313,4.3021
10/16/2015,4.3463,66315403,4.3213,4.3542,4.2585
10/15/2015,4.2929,106767587,4.1371,4.2938,4.1213
10/14/2015,4.0929,91599383,4.1117,4.1738,4.04
10/13/2015,4.1104,106153475,4.1208,4.2489,4.10
10/12/2015,4.1925,76187123,4.1892,4.2171,4.1429
10/09/2015,4.1575,87576362,4.1129,4.1875,4.0803
10/08/2015,4.1075,145687227,4.0146,4.1292,3.8963
10/07/2015,4.0579,126004123,4.065,4.0863,3.9067
10/06/2015,3.9938,114881596,4.0221,4.0575,3.8929
10/05/2015,4.0517,103903093,3.9654,4.0767,3.9401
10/02/2015,3.875,157657026,3.5358,3.8796,3.50
10/01/2015,3.6838,109446464,3.6558,3.6863,3.5117
09/30/2015,3.6329,166585547,3.5492,3.65,3.5083
09/29/2015,3.4075,182500942,3.4838,3.5896,3.33
09/28/2015,3.4588,179133217,3.7325,3.7392,3.4254
09/25/2015,3.785,141725695,4.0108,4.0163,3.7096
09/24/2015,3.8792,146459019,3.8088,3.9242,3.7083
09/23/2015,3.9246,111723823,3.9458,3.9767,3.8625
